Episode #,State,Action,Reward,Next State,Terminated
2,[-0.54951674 -0.0018433 ],1,-1.0,[-0.5511659  -0.00164911],0
2,[-0.5511659  -0.00164911],1,-1.0,[-0.5526085 -0.0014426],0
2,[-0.5526085 -0.0014426],1,-1.0,[-0.5538338 -0.0012253],0
2,[-0.5538338 -0.0012253],1,-1.0,[-0.55483264 -0.00099885],0
2,[-0.55483264 -0.00099885],1,-1.0,[-0.55559754 -0.00076493],0
2,[-0.55559754 -0.00076493],1,-1.0,[-5.5612284e-01 -5.2531209e-04],0
2,[-5.5612284e-01 -5.2531209e-04],1,-1.0,[-5.5640465e-01 -2.8176833e-04],0
2,[-5.5640465e-01 -2.8176833e-04],1,-1.0,[-5.564408e-01 -3.612149e-05],0
2,[-5.564408e-01 -3.612149e-05],1,-1.0,[-5.5623096e-01  2.0979496e-04],0
2,[-5.5623096e-01  2.0979496e-04],1,-1.0,[-5.557768e-01  4.541455e-04],0
2,[-5.557768e-01  4.541455e-04],1,-1.0,[-0.5550817   0.00069511],0
2,[-0.5550817   0.00069511],1,-1.0,[-0.5541508   0.00093088],0
2,[-0.5541508   0.00093088],1,-1.0,[-0.55299115  0.0011597 ],0
2,[-0.55299115  0.0011597 ],1,-1.0,[-0.55161124  0.00137985],0
2,[-0.55161124  0.00137985],1,-1.0,[-0.5500216  0.0015897],0
2,[-0.5500216  0.0015897],1,-1.0,[-0.5482339   0.00178766],0
2,[-0.5482339   0.00178766],1,-1.0,[-0.54626167  0.00197226],0
2,[-0.54626167  0.00197226],1,-1.0,[-0.54411954  0.0021421 ],0
2,[-0.54411954  0.0021421 ],1,-1.0,[-0.5418236   0.00229591],0
2,[-0.5418236   0.00229591],1,-1.0,[-0.5393911   0.00243253],0
2,[-0.5393911   0.00243253],1,-1.0,[-0.5368402   0.00255092],0
2,[-0.5368402   0.00255092],1,-1.0,[-0.53419     0.00265021],0
2,[-0.53419     0.00265021],1,-1.0,[-0.53146034  0.00272963],0
2,[-0.53146034  0.00272963],1,-1.0,[-0.52867174  0.00278859],0
2,[-0.52867174  0.00278859],1,-1.0,[-0.5258451   0.00282663],0
2,[-0.5258451   0.00282663],1,-1.0,[-0.5230017   0.00284348],0
2,[-0.5230017   0.00284348],1,-1.0,[-0.52016264  0.002839  ],0
2,[-0.52016264  0.002839  ],1,-1.0,[-0.5173494   0.00281323],0
2,[-0.5173494   0.00281323],1,-1.0,[-0.51458305  0.00276636],0
2,[-0.51458305  0.00276636],1,-1.0,[-0.5118843   0.00269875],0
2,[-0.5118843   0.00269875],1,-1.0,[-0.5092734   0.00261091],0
2,[-0.5092734   0.00261091],1,-1.0,[-0.5067699   0.00250351],0
2,[-0.5067699   0.00250351],1,-1.0,[-0.50439256  0.00237734],0
2,[-0.50439256  0.00237734],1,-1.0,[-0.5021592   0.00223338],0
2,[-0.5021592   0.00223338],1,-1.0,[-0.5000865   0.00207269],0
2,[-0.5000865   0.00207269],1,-1.0,[-0.49819     0.00189649],0
2,[-0.49819     0.00189649],1,-1.0,[-0.49648386  0.00170611],0
2,[-0.49648386  0.00170611],1,-1.0,[-0.4949809   0.00150297],0
2,[-0.4949809   0.00150297],1,-1.0,[-0.49369228  0.0012886 ],0
2,[-0.49369228  0.0012886 ],1,-1.0,[-0.49262768  0.00106461],0
2,[-0.49262768  0.00106461],1,-1.0,[-0.49179503  0.00083266],0
2,[-0.49179503  0.00083266],1,-1.0,[-0.49120054  0.00059449],0
2,[-0.49120054  0.00059449],1,-1.0,[-4.9084866e-01  3.5188600e-04],0
2,[-4.9084866e-01  3.5188600e-04],1,-1.0,[-4.9074200e-01  1.0665504e-04],0
2,[-4.9074200e-01  1.0665504e-04],2,-1.0,[-0.48988137  0.00086063],0
2,[-0.48988137  0.00086063],2,-1.0,[-0.4882732   0.00160818],0
2,[-0.4882732   0.00160818],2,-1.0,[-0.48592946  0.00234373],0
2,[-0.48592946  0.00234373],2,-1.0,[-0.48286763  0.00306181],0
2,[-0.48286763  0.00306181],2,-1.0,[-0.47911054  0.00375709],0
2,[-0.47911054  0.00375709],2,-1.0,[-0.47468615  0.00442442],0
2,[-0.47468615  0.00442442],2,-1.0,[-0.46962726  0.00505889],0
2,[-0.46962726  0.00505889],2,-1.0,[-0.46397138  0.00565587],0
2,[-0.46397138  0.00565587],2,-1.0,[-0.45776033  0.00621104],0
2,[-0.45776033  0.00621104],2,-1.0,[-0.45103988  0.00672046],0
2,[-0.45103988  0.00672046],2,-1.0,[-0.4438593   0.00718056],0
2,[-0.4438593   0.00718056],2,-1.0,[-0.43627113  0.0075882 ],0
2,[-0.43627113  0.0075882 ],2,-1.0,[-0.42833042  0.00794071],0
2,[-0.42833042  0.00794071],2,-1.0,[-0.42009455  0.00823588],0
2,[-0.42009455  0.00823588],2,-1.0,[-0.41162252  0.00847201],0
2,[-0.41162252  0.00847201],2,-1.0,[-0.40297464  0.0086479 ],0
2,[-0.40297464  0.0086479 ],2,-1.0,[-0.3942118   0.00876283],0
2,[-0.3942118   0.00876283],2,-1.0,[-0.38539517  0.00881662],0
2,[-0.38539517  0.00881662],2,-1.0,[-0.37658563  0.00880953],1
3,"(array([-0.46225005,  0.        ], dtype=float32), {})",2,-1.0,[-0.46170756  0.00054248],0
3,[-0.46170756  0.00054248],2,-1.0,[-0.4606266   0.00108096],0
3,[-0.4606266   0.00108096],2,-1.0,[-0.45901513  0.00161147],0
3,[-0.45901513  0.00161147],2,-1.0,[-0.456885    0.00213012],0
3,[-0.456885    0.00213012],2,-1.0,[-0.45425192  0.0026331 ],0
3,[-0.45425192  0.0026331 ],2,-1.0,[-0.4511352   0.00311674],0
3,[-0.4511352   0.00311674],2,-1.0,[-0.44755766  0.00357753],0
3,[-0.44755766  0.00357753],2,-1.0,[-0.4435455   0.00401216],0
3,[-0.4435455   0.00401216],2,-1.0,[-0.43912798  0.00441751],0
3,[-0.43912798  0.00441751],2,-1.0,[-0.43433723  0.00479074],0
3,[-0.43433723  0.00479074],2,-1.0,[-0.42920798  0.00512925],0
3,[-0.42920798  0.00512925],2,-1.0,[-0.42377725  0.00543074],0
3,[-0.42377725  0.00543074],2,-1.0,[-0.41808403  0.00569322],0
3,[-0.41808403  0.00569322],2,-1.0,[-0.412169    0.00591501],0
3,[-0.412169    0.00591501],2,-1.0,[-0.40607423  0.00609477],0
3,[-0.40607423  0.00609477],2,-1.0,[-0.39984277  0.00623148],0
3,[-0.39984277  0.00623148],2,-1.0,[-0.39351827  0.00632449],0
3,[-0.39351827  0.00632449],2,-1.0,[-0.3871448   0.00637346],0
3,[-0.3871448   0.00637346],2,-1.0,[-0.38076642  0.0063784 ],0
3,[-0.38076642  0.0063784 ],2,-1.0,[-0.37442678  0.00633964],0
3,[-0.37442678  0.00633964],2,-1.0,[-0.36816895  0.00625782],0
3,[-0.36816895  0.00625782],2,-1.0,[-0.36203507  0.00613388],0
3,[-0.36203507  0.00613388],2,-1.0,[-0.35606602  0.00596904],0
3,[-0.35606602  0.00596904],2,-1.0,[-0.35030124  0.00576478],0
3,[-0.35030124  0.00576478],2,-1.0,[-0.34477842  0.00552282],0
3,[-0.34477842  0.00552282],2,-1.0,[-0.33953336  0.00524507],0
3,[-0.33953336  0.00524507],2,-1.0,[-0.33459967  0.00493368],0
3,[-0.33459967  0.00493368],2,-1.0,[-0.33000875  0.00459092],0
3,[-0.33000875  0.00459092],2,-1.0,[-0.3257895   0.00421925],0
3,[-0.3257895   0.00421925],2,-1.0,[-0.32196826  0.00382124],0
3,[-0.32196826  0.00382124],2,-1.0,[-0.3185687   0.00339956],0
3,[-0.3185687   0.00339956],2,-1.0,[-0.31561172  0.00295698],0
3,[-0.31561172  0.00295698],2,-1.0,[-0.3131154   0.00249634],0
3,[-0.3131154   0.00249634],2,-1.0,[-0.31109485  0.00202055],0
3,[-0.31109485  0.00202055],2,-1.0,[-0.3095623   0.00153256],0
3,[-0.3095623   0.00153256],2,-1.0,[-0.30852693  0.00103534],0
3,[-0.30852693  0.00103534],2,-1.0,[-0.30799502  0.00053191],0
3,[-0.30799502  0.00053191],2,-1.0,[-3.0796972e-01  2.5301262e-05],0
3,[-3.0796972e-01  2.5301262e-05],2,-1.0,[-0.3084512  -0.00048146],0
3,[-0.3084512  -0.00048146],2,-1.0,[-0.30943653 -0.00098534],0
3,[-0.30943653 -0.00098534],2,-1.0,[-0.31091985 -0.00148331],0
3,[-0.31091985 -0.00148331],2,-1.0,[-0.3128922  -0.00197236],0
3,[-0.3128922  -0.00197236],2,-1.0,[-0.3153417 -0.0024495],0
3,[-0.3153417 -0.0024495],2,-1.0,[-0.3182535  -0.00291178],0
3,[-0.3182535  -0.00291178],2,-1.0,[-0.3216098  -0.00335629],0
3,[-0.3216098  -0.00335629],2,-1.0,[-0.32538998 -0.00378019],0
3,[-0.32538998 -0.00378019],2,-1.0,[-0.32957065 -0.00418068],0
3,[-0.32957065 -0.00418068],2,-1.0,[-0.33412576 -0.0045551 ],0
3,[-0.33412576 -0.0045551 ],2,-1.0,[-0.3390266  -0.00490085],0
3,[-0.3390266  -0.00490085],2,-1.0,[-0.3442421  -0.00521548],0
3,[-0.3442421  -0.00521548],2,-1.0,[-0.34973878 -0.00549668],0
3,[-0.34973878 -0.00549668],2,-1.0,[-0.35548106 -0.00574231],0
3,[-0.35548106 -0.00574231],2,-1.0,[-0.36143148 -0.00595041],0
3,[-0.36143148 -0.00595041],2,-1.0,[-0.36755073 -0.00611925],0
3,[-0.36755073 -0.00611925],2,-1.0,[-0.37379807 -0.00624733],0
3,[-0.37379807 -0.00624733],2,-1.0,[-0.38013145 -0.0063334 ],0
3,[-0.38013145 -0.0063334 ],2,-1.0,[-0.38650793 -0.00637649],0
3,[-0.38650793 -0.00637649],2,-1.0,[-0.39288387 -0.00637593],0
3,[-0.39288387 -0.00637593],2,-1.0,[-0.39921522 -0.00633135],0
3,[-0.39921522 -0.00633135],2,-1.0,[-0.40545794 -0.00624273],0
3,[-0.40545794 -0.00624273],2,-1.0,[-0.4115683  -0.00611035],0
3,[-0.4115683  -0.00611035],2,-1.0,[-0.41750315 -0.00593485],0
3,[-0.41750315 -0.00593485],2,-1.0,[-0.42322037 -0.0057172 ],0
3,[-0.42322037 -0.0057172 ],2,-1.0,[-0.42867908 -0.00545871],0
3,[-0.42867908 -0.00545871],1,-1.0,[-0.4348401  -0.00616103],0
3,[-0.4348401  -0.00616103],1,-1.0,[-0.44165897 -0.00681888],0
3,[-0.44165897 -0.00681888],1,-1.0,[-0.44908625 -0.00742726],0
3,[-0.44908625 -0.00742726],1,-1.0,[-0.4570677  -0.00798146],0
3,[-0.4570677  -0.00798146],1,-1.0,[-0.46554485 -0.00847714],0
3,[-0.46554485 -0.00847714],1,-1.0,[-0.47445518 -0.00891034],0
3,[-0.47445518 -0.00891034],1,-1.0,[-0.48373276 -0.00927759],0
3,[-0.48373276 -0.00927759],1,-1.0,[-0.49330863 -0.00957587],0
3,[-0.49330863 -0.00957587],1,-1.0,[-0.50311136 -0.00980273],0
3,[-0.50311136 -0.00980273],1,-1.0,[-0.51306766 -0.00995629],0
3,[-0.51306766 -0.00995629],1,-1.0,[-0.52310294 -0.01003526],0
3,[-0.52310294 -0.01003526],1,-1.0,[-0.5331419  -0.01003898],0
3,[-0.5331419  -0.01003898],1,-1.0,[-0.5431093  -0.00996742],0
3,[-0.5431093  -0.00996742],1,-1.0,[-0.5529305  -0.00982117],0
3,[-0.5529305  -0.00982117],2,-1.0,[-0.56153196 -0.00860147],0
3,[-0.56153196 -0.00860147],2,-1.0,[-0.56884956 -0.00731758],0
3,[-0.56884956 -0.00731758],2,-1.0,[-0.5748288  -0.00597924],0
3,[-0.5748288  -0.00597924],2,-1.0,[-0.57942533 -0.00459653],0
3,[-0.57942533 -0.00459653],2,-1.0,[-0.5826051  -0.00317978],0
3,[-0.5826051  -0.00317978],2,-1.0,[-0.5843446  -0.00173954],0
3,[-0.5843446  -0.00173954],2,-1.0,[-5.8463109e-01 -2.8646766e-04],0
3,[-5.8463109e-01 -2.8646766e-04],2,-1.0,[-0.5834624   0.00116872],0
3,[-0.5834624   0.00116872],2,-1.0,[-0.5808471   0.00261529],0
3,[-0.5808471   0.00261529],2,-1.0,[-0.5768046   0.00404254],0
3,[-0.5768046   0.00404254],2,-1.0,[-0.57136464  0.0054399 ],0
3,[-0.57136464  0.0054399 ],2,-1.0,[-0.56456774  0.00679691],0
3,[-0.56456774  0.00679691],2,-1.0,[-0.5564643   0.00810341],0
3,[-0.5564643   0.00810341],2,-1.0,[-0.54711485  0.0093495 ],0
3,[-0.54711485  0.0093495 ],2,-1.0,[-0.5365891   0.01052573],0
3,[-0.5365891   0.01052573],2,-1.0,[-0.524966    0.01162313],0
3,[-0.524966    0.01162313],2,-1.0,[-0.5123326   0.01263338],0
3,[-0.5123326   0.01263338],2,-1.0,[-0.4987837  0.0135489],0
3,[-0.4987837  0.0135489],2,-1.0,[-0.48442075  0.01436296],0
3,[-0.48442075  0.01436296],1,-1.0,[-0.47035095  0.0140698 ],0
3,[-0.47035095  0.0140698 ],1,-1.0,[-0.4566788   0.01367214],0
3,[-0.4566788   0.01367214],1,-1.0,[-0.4435052  0.0131736],0
3,[-0.4435052  0.0131736],1,-1.0,[-0.43092653  0.01257867],0
3,[-0.43092653  0.01257867],1,-1.0,[-0.41903397  0.01189254],0
3,[-0.41903397  0.01189254],1,-1.0,[-0.40791288  0.01112111],0
3,[-0.40791288  0.01112111],1,-1.0,[-0.3976421   0.01027078],0
3,[-0.3976421   0.01027078],1,-1.0,[-0.38829368  0.00934842],0
3,[-0.38829368  0.00934842],1,-1.0,[-0.3799324   0.00836127],0
3,[-0.3799324   0.00836127],2,-1.0,[-0.3716156   0.00831683],0
3,[-0.3716156   0.00831683],2,-1.0,[-0.36339954  0.00821604],0
3,[-0.36339954  0.00821604],2,-1.0,[-0.3553393   0.00806026],0
3,[-0.3553393   0.00806026],2,-1.0,[-0.34748805  0.00785123],0
3,[-0.34748805  0.00785123],2,-1.0,[-0.33989707  0.007591  ],0
3,[-0.33989707  0.007591  ],2,-1.0,[-0.33261514  0.00728192],0
3,[-0.33261514  0.00728192],2,-1.0,[-0.3256885   0.00692664],0
3,[-0.3256885   0.00692664],2,-1.0,[-0.3191605  0.006528 ],0
3,[-0.3191605  0.006528 ],2,-1.0,[-0.31307146  0.00608904],0
3,[-0.31307146  0.00608904],2,-1.0,[-0.30745846  0.00561299],0
3,[-0.30745846  0.00561299],2,-1.0,[-0.30235532  0.00510316],0
3,[-0.30235532  0.00510316],2,-1.0,[-0.2977923   0.00456302],0
3,[-0.2977923   0.00456302],2,-1.0,[-0.29379624  0.00399606],0
3,[-0.29379624  0.00399606],2,-1.0,[-0.29039037  0.00340585],0
3,[-0.29039037  0.00340585],2,-1.0,[-0.28759435  0.00279603],0
3,[-0.28759435  0.00279603],2,-1.0,[-0.28542414  0.00217021],0
3,[-0.28542414  0.00217021],2,-1.0,[-0.28389207  0.00153207],0
3,[-0.28389207  0.00153207],2,-1.0,[-0.28300682  0.00088526],0
3,[-0.28300682  0.00088526],2,-1.0,[-2.8277335e-01  2.3346390e-04],0
3,[-2.8277335e-01  2.3346390e-04],2,-1.0,[-0.283193   -0.00041965],0
3,[-0.283193   -0.00041965],2,-1.0,[-0.2842634 -0.0010704],0
3,[-0.2842634 -0.0010704],2,-1.0,[-0.2859785  -0.00171511],0
3,[-0.2859785  -0.00171511],2,-1.0,[-0.28832862 -0.00235011],0
3,[-0.28832862 -0.00235011],2,-1.0,[-0.29130036 -0.00297174],0
3,[-0.29130036 -0.00297174],2,-1.0,[-0.29487666 -0.00357634],0
3,[-0.29487666 -0.00357634],2,-1.0,[-0.29903695 -0.00416027],0
3,[-0.29903695 -0.00416027],2,-1.0,[-0.3037569  -0.00471995],0
3,[-0.3037569  -0.00471995],2,-1.0,[-0.30900872 -0.00525181],0
3,[-0.30900872 -0.00525181],2,-1.0,[-0.31476104 -0.00575234],0
3,[-0.31476104 -0.00575234],2,-1.0,[-0.3209792  -0.00621815],0
3,[-0.3209792  -0.00621815],2,-1.0,[-0.32762513 -0.00664593],0
3,[-0.32762513 -0.00664593],2,-1.0,[-0.33465764 -0.00703251],0
3,[-0.33465764 -0.00703251],2,-1.0,[-0.34203255 -0.0073749 ],0
3,[-0.34203255 -0.0073749 ],2,-1.0,[-0.34970284 -0.0076703 ],0
3,[-0.34970284 -0.0076703 ],2,-1.0,[-0.35761902 -0.00791616],0
3,[-0.35761902 -0.00791616],2,-1.0,[-0.3657292 -0.0081102],0
3,[-0.3657292 -0.0081102],2,-1.0,[-0.37397966 -0.00825045],0
3,[-0.37397966 -0.00825045],2,-1.0,[-0.38231495 -0.00833529],0
3,[-0.38231495 -0.00833529],2,-1.0,[-0.39067844 -0.00836348],0
3,[-0.39067844 -0.00836348],2,-1.0,[-0.3990126  -0.00833417],0
3,[-0.3990126  -0.00833417],2,-1.0,[-0.40725955 -0.00824696],0
3,[-0.40725955 -0.00824696],2,-1.0,[-0.41536146 -0.0081019 ],0
3,[-0.41536146 -0.0081019 ],2,-1.0,[-0.42326096 -0.00789949],0
3,[-0.42326096 -0.00789949],2,-1.0,[-0.43090168 -0.00764071],0
3,[-0.43090168 -0.00764071],2,-1.0,[-0.43822867 -0.00732701],0
3,[-0.43822867 -0.00732701],2,-1.0,[-0.445189   -0.00696031],0
3,[-0.445189   -0.00696031],2,-1.0,[-0.45173198 -0.00654298],0
3,[-0.45173198 -0.00654298],2,-1.0,[-0.45780978 -0.00607781],0
3,[-0.45780978 -0.00607781],2,-1.0,[-0.4633778  -0.00556803],0
3,[-0.4633778  -0.00556803],2,-1.0,[-0.46839505 -0.00501724],0
3,[-0.46839505 -0.00501724],2,-1.0,[-0.47282442 -0.00442937],0
3,[-0.47282442 -0.00442937],1,-1.0,[-0.47763312 -0.00480871],0
3,[-0.47763312 -0.00480871],1,-1.0,[-0.4827855  -0.00515236],0
3,[-0.4827855  -0.00515236],1,-1.0,[-0.4882432 -0.0054577],0
3,[-0.4882432 -0.0054577],1,-1.0,[-0.49396557 -0.00572237],0
3,[-0.49396557 -0.00572237],1,-1.0,[-0.49990988 -0.00594432],0
3,[-0.49990988 -0.00594432],1,-1.0,[-0.5060317  -0.00612184],0
3,[-0.5060317  -0.00612184],1,-1.0,[-0.51228523 -0.00625353],0
3,[-0.51228523 -0.00625353],1,-1.0,[-0.51862365 -0.00633837],0
3,[-0.51862365 -0.00633837],1,-1.0,[-0.5249993  -0.00637568],0
3,[-0.5249993  -0.00637568],1,-1.0,[-0.5313645  -0.00636518],0
3,[-0.5313645  -0.00636518],1,-1.0,[-0.53767145 -0.00630694],0
3,[-0.53767145 -0.00630694],1,-1.0,[-0.54387283 -0.00620143],0
3,[-0.54387283 -0.00620143],1,-1.0,[-0.5499223  -0.00604946],0
3,[-0.5499223  -0.00604946],1,-1.0,[-0.55577457 -0.00585224],0
3,[-0.55577457 -0.00585224],1,-1.0,[-0.56138587 -0.0056113 ],0
3,[-0.56138587 -0.0056113 ],1,-1.0,[-0.56671435 -0.0053285 ],0
3,[-0.56671435 -0.0053285 ],1,-1.0,[-0.57172036 -0.00500604],0
3,[-0.57172036 -0.00500604],1,-1.0,[-0.5763668  -0.00464638],0
3,[-0.5763668  -0.00464638],1,-1.0,[-0.58061904 -0.00425227],0
3,[-0.58061904 -0.00425227],1,-1.0,[-0.5844457 -0.0038267],0
3,[-0.5844457 -0.0038267],1,-1.0,[-0.5878186  -0.00337288],0
3,[-0.5878186  -0.00337288],1,-1.0,[-0.5907128 -0.0028942],0
3,[-0.5907128 -0.0028942],1,-1.0,[-0.59310704 -0.00239424],0
3,[-0.59310704 -0.00239424],1,-1.0,[-0.59498376 -0.0018767 ],0
3,[-0.59498376 -0.0018767 ],1,-1.0,[-0.59632915 -0.00134539],0
3,[-0.59632915 -0.00134539],1,-1.0,[-0.5971334  -0.00080423],0
3,[-0.5971334  -0.00080423],1,-1.0,[-5.9739053e-01 -2.5718688e-04],0
3,[-5.9739053e-01 -2.5718688e-04],1,-1.0,[-5.9709883e-01  2.9174215e-04],0
3,[-5.9709883e-01  2.9174215e-04],1,-1.0,[-0.59626025  0.00083854],0
3,[-0.59626025  0.00083854],1,-1.0,[-0.59488106  0.00137919],0
3,[-0.59488106  0.00137919],1,-1.0,[-0.5929713   0.00190974],0
3,[-0.5929713   0.00190974],1,-1.0,[-0.59054506  0.00242629],0
3,[-0.59054506  0.00242629],1,-1.0,[-0.58762     0.00292502],0
3,[-0.58762     0.00292502],1,-1.0,[-0.5842178   0.00340223],0
3,[-0.5842178   0.00340223],1,-1.0,[-0.58036345  0.00385437],0
3,[-0.58036345  0.00385437],1,-1.0,[-0.5760854   0.00427805],0
3,[-0.5760854   0.00427805],1,-1.0,[-0.5714153   0.00467008],0
3,[-0.5714153   0.00467008],1,-1.0,[-0.56638783  0.00502747],0
3,[-0.56638783  0.00502747],1,-1.0,[-0.56104034  0.00534751],0
3,[-0.56104034  0.00534751],1,-1.0,[-0.5554126   0.00562773],0
3,[-0.5554126   0.00562773],1,-1.0,[-0.5495466   0.00586597],0
3,[-0.5495466   0.00586597],1,-1.0,[-0.54348624  0.00606039],0
3,[-0.54348624  0.00606039],1,-1.0,[-0.53727674  0.00620945],1
4,"(array([-0.5342142,  0.       ], dtype=float32), {})",1,-1.0,[-5.3413457e-01  7.9602112e-05],0
4,[-5.3413457e-01  7.9602112e-05],1,-1.0,[-5.3397596e-01  1.5860751e-04],0
4,[-5.3397596e-01  1.5860751e-04],1,-1.0,[-5.3373957e-01  2.3642393e-04],0
4,[-5.3373957e-01  2.3642393e-04],1,-1.0,[-5.3342706e-01  3.1246801e-04],0
4,[-5.3342706e-01  3.1246801e-04],2,-1.0,[-0.5320409   0.00138617],0
4,[-0.5320409   0.00138617],2,-1.0,[-0.52959144  0.00244948],0
4,[-0.52959144  0.00244948],2,-1.0,[-0.526097    0.00349442],0
4,[-0.526097    0.00349442],2,-1.0,[-0.52158386  0.00451316],0
4,[-0.52158386  0.00451316],2,-1.0,[-0.5160858   0.00549805],0
4,[-0.5160858   0.00549805],2,-1.0,[-0.5096441  0.0064417],0
4,[-0.5096441  0.0064417],2,-1.0,[-0.50230706  0.00733707],0
4,[-0.50230706  0.00733707],2,-1.0,[-0.49412954  0.00817749],0
4,[-0.49412954  0.00817749],2,-1.0,[-0.48517278  0.00895676],0
4,[-0.48517278  0.00895676],2,-1.0,[-0.47550356  0.00966921],0
4,[-0.47550356  0.00966921],2,-1.0,[-0.46519384  0.01030974],0
4,[-0.46519384  0.01030974],2,-1.0,[-0.4543199   0.01087394],0
4,[-0.4543199   0.01087394],2,-1.0,[-0.4429618   0.01135808],0
4,[-0.4429618   0.01135808],2,-1.0,[-0.43120262  0.01175919],0
4,[-0.43120262  0.01175919],2,-1.0,[-0.41912755  0.01207506],0
4,[-0.41912755  0.01207506],2,-1.0,[-0.40682328  0.01230429],0
4,[-0.40682328  0.01230429],2,-1.0,[-0.394377    0.01244628],0
4,[-0.394377    0.01244628],2,-1.0,[-0.38187578  0.01250121],0
4,[-0.38187578  0.01250121],2,-1.0,[-0.36940578  0.01247002],0
4,[-0.36940578  0.01247002],2,-1.0,[-0.3570514   0.01235437],0
4,[-0.3570514   0.01235437],2,-1.0,[-0.3448948  0.0121566],0
4,[-0.3448948  0.0121566],2,-1.0,[-0.3330152  0.0118796],0
4,[-0.3330152  0.0118796],2,-1.0,[-0.32148835  0.01152684],0
4,[-0.32148835  0.01152684],2,-1.0,[-0.31038615  0.0111022 ],0
4,[-0.31038615  0.0111022 ],2,-1.0,[-0.29977623  0.01060994],0
4,[-0.29977623  0.01060994],2,-1.0,[-0.2897216  0.0100546],0
4,[-0.2897216  0.0100546],2,-1.0,[-0.28028068  0.00944094],0
4,[-0.28028068  0.00944094],2,-1.0,[-0.27150685  0.00877385],0
4,[-0.27150685  0.00877385],2,-1.0,[-0.26344854  0.0080583 ],0
4,[-0.26344854  0.0080583 ],2,-1.0,[-0.25614923  0.0072993 ],0
4,[-0.25614923  0.0072993 ],2,-1.0,[-0.2496474   0.00650183],0
4,[-0.2496474   0.00650183],2,-1.0,[-0.2439766  0.0056708],0
4,[-0.2439766  0.0056708],2,-1.0,[-0.2391655   0.00481109],0
4,[-0.2391655   0.00481109],2,-1.0,[-0.23523806  0.00392745],0
4,[-0.23523806  0.00392745],2,-1.0,[-0.23221347  0.00302458],0
4,[-0.23221347  0.00302458],2,-1.0,[-0.2301064   0.00210708],0
4,[-0.2301064   0.00210708],2,-1.0,[-0.22892693  0.00117947],0
4,[-0.22892693  0.00117947],2,-1.0,[-0.22868069  0.00024624],0
4,[-0.22868069  0.00024624],2,-1.0,[-0.22936884 -0.00068816],0
4,[-0.22936884 -0.00068816],2,-1.0,[-0.23098812 -0.00161928],0
4,[-0.23098812 -0.00161928],2,-1.0,[-0.23353079 -0.00254267],0
4,[-0.23353079 -0.00254267],2,-1.0,[-0.23698461 -0.00345382],0
4,[-0.23698461 -0.00345382],2,-1.0,[-0.24133278 -0.00434817],0
4,[-0.24133278 -0.00434817],2,-1.0,[-0.24655387 -0.00522108],0
4,[-0.24655387 -0.00522108],2,-1.0,[-0.25262168 -0.00606782],0
4,[-0.25262168 -0.00606782],2,-1.0,[-0.25950527 -0.00688358],0
4,[-0.25950527 -0.00688358],2,-1.0,[-0.26716873 -0.00766348],0
4,[-0.26716873 -0.00766348],2,-1.0,[-0.2755713  -0.00840254],0
4,[-0.2755713  -0.00840254],2,-1.0,[-0.28466707 -0.00909578],0
4,[-0.28466707 -0.00909578],2,-1.0,[-0.29440528 -0.00973821],0
4,[-0.29440528 -0.00973821],1,-1.0,[-0.30573016 -0.01132488],0
4,[-0.30573016 -0.01132488],1,-1.0,[-0.31857517 -0.01284502],0
4,[-0.31857517 -0.01284502],1,-1.0,[-0.33286273 -0.01428756],0
4,[-0.33286273 -0.01428756],1,-1.0,[-0.348504   -0.01564128],0
4,[-0.348504   -0.01564128],1,-1.0,[-0.36539894 -0.01689493],0
4,[-0.36539894 -0.01689493],1,-1.0,[-0.38343632 -0.01803738],0
4,[-0.38343632 -0.01803738],1,-1.0,[-0.40249422 -0.0190579 ],0
4,[-0.40249422 -0.0190579 ],1,-1.0,[-0.42244056 -0.01994633],0
4,[-0.42244056 -0.01994633],1,-1.0,[-0.44313398 -0.02069343],0
4,[-0.44313398 -0.02069343],1,-1.0,[-0.46442506 -0.02129107],0
4,[-0.46442506 -0.02129107],1,-1.0,[-0.4861576  -0.02173254],0
4,[-0.4861576  -0.02173254],1,-1.0,[-0.50817037 -0.02201276],0
4,[-0.50817037 -0.02201276],1,-1.0,[-0.5302988  -0.02212843],0
4,[-0.5302988  -0.02212843],1,-1.0,[-0.552377   -0.02207819],0
4,[-0.552377   -0.02207819],1,-1.0,[-0.5742396  -0.02186262],0
4,[-0.5742396  -0.02186262],1,-1.0,[-0.59572387 -0.02148427],0
4,[-0.59572387 -0.02148427],1,-1.0,[-0.61667144 -0.02094755],0
4,[-0.61667144 -0.02094755],1,-1.0,[-0.63693    -0.02025854],0
4,[-0.63693    -0.02025854],1,-1.0,[-0.6563548  -0.01942483],0
4,[-0.6563548  -0.01942483],1,-1.0,[-0.67481005 -0.01845528],0
4,[-0.67481005 -0.01845528],1,-1.0,[-0.6921698  -0.01735969],0
4,[-0.6921698  -0.01735969],1,-1.0,[-0.70831835 -0.01614861],0
4,[-0.70831835 -0.01614861],1,-1.0,[-0.72315145 -0.01483304],0
4,[-0.72315145 -0.01483304],1,-1.0,[-0.7365756  -0.01342421],0
4,[-0.7365756  -0.01342421],1,-1.0,[-0.748509   -0.01193336],0
4,[-0.748509   -0.01193336],1,-1.0,[-0.7588806  -0.01037164],0
